Division Name,School Name,English Learners,Total Count,Sch_Div
Russell County,Lebanon High,N,582,Lebanon High Russell County Public Schools
Russell County,Lebanon High,Y,,Lebanon High Russell County Public Schools
Russell County,Lebanon Middle,N,304,Lebanon Middle Russell County Public Schools
Russell County,Lebanon Middle,Y,,Lebanon Middle Russell County Public Schools
Russell County,Lebanon Primary,N,240,Lebanon Primary Russell County Public Schools
Russell County,Lebanon Primary,Y,,Lebanon Primary Russell County Public Schools
Russell County,Swords Creek Elementary,N,107,Swords Creek Elementary Russell County Public Schools
Salem City,Andrew Lewis Middle,N,816,Andrew Lewis Middle Salem City Public Schools
Salem City,Andrew Lewis Middle,Y,24,Andrew Lewis Middle Salem City Public Schools
Salem City,East Salem Elementary,N,390,East Salem Elementary Salem City Public Schools
Salem City,East Salem Elementary,Y,36,East Salem Elementary Salem City Public Schools
Salem City,G.W. Carver Elementary,N,418,G.W. Carver Elementary Salem City Public Schools
Salem City,G.W. Carver Elementary,Y,25,G.W. Carver Elementary Salem City Public Schools
Salem City,Salem High,N,"1,176",Salem High Salem City Public Schools
Salem City,Salem High,Y,35,Salem High Salem City Public Schools
Salem City,South Salem Elementary,N,365,South Salem Elementary Salem City Public Schools
Salem City,South Salem Elementary,Y,12,South Salem Elementary Salem City Public Schools
Salem City,West Salem Elementary,N,394,West Salem Elementary Salem City Public Schools
Salem City,West Salem Elementary,Y,,West Salem Elementary Salem City Public Schools
Scott County,Duffield-Pattonsville Primary,N,280,Duffield-Pattonsville Primary Scott County Public Schools
Scott County,Duffield-Pattonsville Primary,Y,,Duffield-Pattonsville Primary Scott County Public Schools
Scott County,Dungannon Intermediate,N,68,Dungannon Intermediate Scott County Public Schools
Scott County,Fort Blackmore Primary,N,62,Fort Blackmore Primary Scott County Public Schools
Scott County,Gate City High,N,646,Gate City High Scott County Public Schools
Scott County,Gate City Middle,N,329,Gate City Middle Scott County Public Schools
Scott County,Hilton Elementary,N,151,Hilton Elementary Scott County Public Schools
Scott County,Nickelsville Elementary,N,259,Nickelsville Elementary Scott County Public Schools
Scott County,Rye Cove High,N,254,Rye Cove High Scott County Public Schools
Scott County,Rye Cove Intermediate,N,188,Rye Cove Intermediate Scott County Public Schools
Scott County,Shoemaker Elementary,N,508,Shoemaker Elementary Scott County Public Schools
Scott County,Shoemaker Elementary,Y,,Shoemaker Elementary Scott County Public Schools
Scott County,Twin Springs High,N,243,Twin Springs High Scott County Public Schools
Scott County,Twin Springs High,Y,,Twin Springs High Scott County Public Schools
Scott County,Weber City Elementary,N,338,Weber City Elementary Scott County Public Schools
Scott County,Yuma Elementary,N,206,Yuma Elementary Scott County Public Schools
Shenandoah County,Central High,N,692,Central High Shenandoah County Public Schools
Shenandoah County,Central High,Y,59,Central High Shenandoah County Public Schools
Shenandoah County,Honey Run Elementary,N,464,Honey Run Elementary Shenandoah County Public Schools
Shenandoah County,Honey Run Elementary,Y,78,Honey Run Elementary Shenandoah County Public Schools
Shenandoah County,Mountain View High,N,552,Mountain View High Shenandoah County Public Schools
Shenandoah County,Mountain View High,Y,31,Mountain View High Shenandoah County Public Schools
Shenandoah County,North Fork Middle,N,298,North Fork Middle Shenandoah County Public Schools
Shenandoah County,North Fork Middle,Y,40,North Fork Middle Shenandoah County Public Schools
Shenandoah County,Peter Muhlenberg Middle,N,445,Peter Muhlenberg Middle Shenandoah County Public Schools
Shenandoah County,Peter Muhlenberg Middle,Y,31,Peter Muhlenberg Middle Shenandoah County Public Schools
Shenandoah County,Sandy Hook Elementary,N,813,Sandy Hook Elementary Shenandoah County Public Schools
Shenandoah County,Sandy Hook Elementary,Y,37,Sandy Hook Elementary Shenandoah County Public Schools
Shenandoah County,Signal Knob Middle,N,437,Signal Knob Middle Shenandoah County Public Schools
Shenandoah County,Signal Knob Middle,Y,10,Signal Knob Middle Shenandoah County Public Schools
Shenandoah County,Strasburg High,N,557,Strasburg High Shenandoah County Public Schools
Shenandoah County,Strasburg High,Y,,Strasburg High Shenandoah County Public Schools
Shenandoah County,W.W. Robinson Elementary,N,838,W.W. Robinson Elementary Shenandoah County Public Schools
Shenandoah County,W.W. Robinson Elementary,Y,158,W.W. Robinson Elementary Shenandoah County Public Schools
Smyth County,Atkins Elementary,N,162,Atkins Elementary Smyth County Public Schools
Smyth County,Atkins Elementary,Y,,Atkins Elementary Smyth County Public Schools
Smyth County,Chilhowie Elementary,N,547,Chilhowie Elementary Smyth County Public Schools
Smyth County,Chilhowie Elementary,Y,,Chilhowie Elementary Smyth County Public Schools
Smyth County,Chilhowie High,N,415,Chilhowie High Smyth County Public Schools
Smyth County,Chilhowie High,Y,,Chilhowie High Smyth County Public Schools
Smyth County,Chilhowie Middle,N,284,Chilhowie Middle Smyth County Public Schools
Smyth County,Chilhowie Middle,Y,,Chilhowie Middle Smyth County Public Schools
Smyth County,Marion Elementary,N,319,Marion Elementary Smyth County Public Schools
Smyth County,Marion Elementary,Y,,Marion Elementary Smyth County Public Schools
Smyth County,Marion Middle,N,445,Marion Middle Smyth County Public Schools
Smyth County,Marion Middle,Y,,Marion Middle Smyth County Public Schools
Smyth County,Marion Senior High,N,638,Marion Senior High Smyth County Public Schools
Smyth County,Marion Senior High,Y,,Marion Senior High Smyth County Public Schools
Smyth County,Northwood High,N,241,Northwood High Smyth County Public Schools
Smyth County,Northwood Middle,N,163,Northwood Middle Smyth County Public Schools
Smyth County,Northwood Middle,Y,,Northwood Middle Smyth County Public Schools
Smyth County,Oak Point Elementary,N,356,Oak Point Elementary Smyth County Public Schools
Smyth County,Oak Point Elementary,Y,,Oak Point Elementary Smyth County Public Schools
Smyth County,Rich Valley Elementary,N,124,Rich Valley Elementary Smyth County Public Schools
Smyth County,Saltville Elementary,N,200,Saltville Elementary Smyth County Public Schools
Smyth County,Sugar Grove Elementary,N,102,Sugar Grove Elementary Smyth County Public Schools
Southampton County,Capron Elementary,N,190,Capron Elementary Southampton County Public Schools
Southampton County,Capron Elementary,Y,,Capron Elementary Southampton County Public Schools
Southampton County,Meherrin Elementary,N,237,Meherrin Elementary Southampton County Public Schools
Southampton County,Nottoway Elementary,N,240,Nottoway Elementary Southampton County Public Schools
Southampton County,Riverdale Elementary,N,531,Riverdale Elementary Southampton County Public Schools
Southampton County,Riverdale Elementary,Y,,Riverdale Elementary Southampton County Public Schools
Southampton County,Southampton High,N,748,Southampton High Southampton County Public Schools
Southampton County,Southampton High,Y,,Southampton High Southampton County Public Schools
Southampton County,Southampton Middle,N,645,Southampton Middle Southampton County Public Schools
Southampton County,Southampton Middle,Y,,Southampton Middle Southampton County Public Schools
Spotsylvania County,Battlefield Elementary,N,537,Battlefield Elementary Spotsylvania County Public Schools
Spotsylvania County,Battlefield Elementary,Y,127,Battlefield Elementary Spotsylvania County Public Schools
Spotsylvania County,Battlefield Middle,N,714,Battlefield Middle Spotsylvania County Public Schools
Spotsylvania County,Battlefield Middle,Y,70,Battlefield Middle Spotsylvania County Public Schools
Spotsylvania County,Berkeley Elementary,N,272,Berkeley Elementary Spotsylvania County Public Schools
Spotsylvania County,Berkeley Elementary,Y,,Berkeley Elementary Spotsylvania County Public Schools
Spotsylvania County,Brock Road Elementary,N,623,Brock Road Elementary Spotsylvania County Public Schools
Spotsylvania County,Brock Road Elementary,Y,28,Brock Road Elementary Spotsylvania County Public Schools
Spotsylvania County,Cedar Forest Elementary,N,640,Cedar Forest Elementary Spotsylvania County Public Schools
Spotsylvania County,Cedar Forest Elementary,Y,105,Cedar Forest Elementary Spotsylvania County Public Schools
Spotsylvania County,Chancellor Elementary,N,416,Chancellor Elementary Spotsylvania County Public Schools
Spotsylvania County,Chancellor Elementary,Y,,Chancellor Elementary Spotsylvania County Public Schools
Spotsylvania County,Chancellor High,N,"1,277",Chancellor High Spotsylvania County Public Schools
Spotsylvania County,Chancellor High,Y,108,Chancellor High Spotsylvania County Public Schools
Spotsylvania County,Chancellor Middle,N,746,Chancellor Middle Spotsylvania County Public Schools
Spotsylvania County,Chancellor Middle,Y,72,Chancellor Middle Spotsylvania County Public Schools
Spotsylvania County,Courthouse Road Elementary,N,674,Courthouse Road Elementary Spotsylvania County Public Schools
Spotsylvania County,Courthouse Road Elementary,Y,84,Courthouse Road Elementary Spotsylvania County Public Schools
Spotsylvania County,Courtland Elementary,N,462,Courtland Elementary Spotsylvania County Public Schools
Spotsylvania County,Courtland Elementary,Y,34,Courtland Elementary Spotsylvania County Public Schools
Spotsylvania County,Courtland High,N,"1,473",Courtland High Spotsylvania County Public Schools
Spotsylvania County,Courtland High,Y,70,Courtland High Spotsylvania County Public Schools
Spotsylvania County,Freedom Middle,N,712,Freedom Middle Spotsylvania County Public Schools
Spotsylvania County,Freedom Middle,Y,31,Freedom Middle Spotsylvania County Public Schools
Spotsylvania County,Harrison Road Elementary,N,532,Harrison Road Elementary Spotsylvania County Public Schools
Spotsylvania County,Harrison Road Elementary,Y,168,Harrison Road Elementary Spotsylvania County Public Schools
Spotsylvania County,Lee Hill Elementary,N,537,Lee Hill Elementary Spotsylvania County Public Schools
Spotsylvania County,Lee Hill Elementary,Y,82,Lee Hill Elementary Spotsylvania County Public Schools
Spotsylvania County,Livingston Elementary,N,389,Livingston Elementary Spotsylvania County Public Schools
Spotsylvania County,Livingston Elementary,Y,11,Livingston Elementary Spotsylvania County Public Schools
Spotsylvania County,Massaponax High,N,"1,607",Massaponax High Spotsylvania County Public Schools
Spotsylvania County,Massaponax High,Y,93,Massaponax High Spotsylvania County Public Schools
Spotsylvania County,Ni River Middle,N,705,Ni River Middle Spotsylvania County Public Schools
Spotsylvania County,Ni River Middle,Y,,Ni River Middle Spotsylvania County Public Schools
Spotsylvania County,Parkside Elementary,N,805,Parkside Elementary Spotsylvania County Public Schools
Spotsylvania County,Parkside Elementary,Y,119,Parkside Elementary Spotsylvania County Public Schools
Spotsylvania County,Post Oak Middle,N,681,Post Oak Middle Spotsylvania County Public Schools
Spotsylvania County,Post Oak Middle,Y,,Post Oak Middle Spotsylvania County Public Schools
Spotsylvania County,Riverbend High,N,"1,857",Riverbend High Spotsylvania County Public Schools
Spotsylvania County,Riverbend High,Y,55,Riverbend High Spotsylvania County Public Schools
Spotsylvania County,Riverview Elementary,N,615,Riverview Elementary Spotsylvania County Public Schools
Spotsylvania County,Riverview Elementary,Y,35,Riverview Elementary Spotsylvania County Public Schools
Spotsylvania County,Salem Elementary,N,465,Salem Elementary Spotsylvania County Public Schools
Spotsylvania County,Salem Elementary,Y,113,Salem Elementary Spotsylvania County Public Schools
Spotsylvania County,Smith Station Elementary,N,565,Smith Station Elementary Spotsylvania County Public Schools
Spotsylvania County,Smith Station Elementary,Y,101,Smith Station Elementary Spotsylvania County Public Schools
Spotsylvania County,Spotswood Elementary,N,417,Spotswood Elementary Spotsylvania County Public Schools
Spotsylvania County,Spotswood Elementary,Y,88,Spotswood Elementary Spotsylvania County Public Schools
Spotsylvania County,Spotsylvania Elementary,N,520,Spotsylvania Elementary Spotsylvania County Public Schools
Spotsylvania County,Spotsylvania Elementary,Y,30,Spotsylvania Elementary Spotsylvania County Public Schools
